id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
3700219,london_grid_000,2018-05-17 00:00:00,CLOUDY,10.02,1026.948,79.0,43.45,32.17
3700220,london_grid_001,2018-05-17 00:00:00,CLOUDY,8.93,1026.0392,82.0,41.23,27.3
3700221,london_grid_002,2018-05-17 00:00:00,CLOUDY,7.85,1025.1304,86.0,38.05,22.49
3700222,london_grid_003,2018-05-17 00:00:00,CLOUDY,6.98,1022.5192,89.0,35.66,19.39
3700223,london_grid_004,2018-05-17 00:00:00,CLOUDY,6.34,1018.2056,91.0,35.16,17.93
3700224,london_grid_005,2018-05-17 00:00:00,CLOUDY,5.69,1013.892,93.0,34.57,16.47
3700225,london_grid_006,2018-05-17 00:00:00,CLOUDY,5.75,1013.3544,92.0,37.34,17.33
3700226,london_grid_007,2018-05-17 00:00:00,CLOUDY,5.81,1012.8168,90.0,39.84,18.23
3700227,london_grid_008,2018-05-17 00:00:00,CLOUDY,5.86,1013.3192,89.0,41.21,18.47
3700228,london_grid_009,2018-05-17 00:00:00,CLOUDY,5.89,1014.8616,88.0,41.64,18.03
3700229,london_grid_010,2018-05-17 00:00:00,CLOUDY,5.93,1016.404,87.0,42.09,17.6
3700230,london_grid_011,2018-05-17 00:00:00,CLOUDY,5.59,1014.484,89.0,40.71,16.58
3700231,london_grid_012,2018-05-17 00:00:00,CLOUDY,5.25,1012.564,91.0,39.15,15.58
3700232,london_grid_013,2018-05-17 00:00:00,CLOUDY,5.09,1012.324,91.0,38.2,14.79
3700233,london_grid_014,2018-05-17 00:00:00,CLOUDY,5.1,1013.764,90.0,38.0,14.2
3700234,london_grid_015,2018-05-17 00:00:00,PARTLY_CLOUDY_DAY,5.12,1015.204,89.0,37.78,13.61
3700235,london_grid_016,2018-05-17 00:00:00,PARTLY_CLOUDY_DAY,5.43,1016.4072,86.0,37.83,13.62
3700236,london_grid_017,2018-05-17 00:00:00,PARTLY_CLOUDY_DAY,5.75,1017.6104,83.0,37.88,13.63
3700237,london_grid_018,2018-05-17 00:00:00,PARTLY_CLOUDY_DAY,6.24,1016.9128,79.0,38.5,13.66
3700238,london_grid_019,2018-05-17 00:00:00,PARTLY_CLOUDY_DAY,6.9,1014.3144,74.0,39.68,13.72
3700239,london_grid_020,2018-05-17 00:00:00,PARTLY_CLOUDY_DAY,7.56,1011.716,70.0,40.86,13.79
3700240,london_grid_021,2018-05-17 00:00:00,CLOUDY,10.1,1026.9992,78.0,43.07,32.11
3700241,london_grid_022,2018-05-17 00:00:00,CLOUDY,9.06,1026.2184,81.0,40.88,27.37
3700242,london_grid_023,2018-05-17 00:00:00,CLOUDY,8.03,1025.4376,84.0,37.77,22.69
3700243,london_grid_024,2018-05-17 00:00:00,CLOUDY,7.18,1023.2258,87.0,35.35,19.69
3700244,london_grid_025,2018-05-17 00:00:00,CLOUDY,6.54,1019.5829,89.0,34.59,18.29
3700245,london_grid_026,2018-05-17 00:00:00,CLOUDY,5.89,1015.94,92.0,33.71,16.89
3700246,london_grid_027,2018-05-17 00:00:00,CLOUDY,5.86,1014.4373,91.0,36.19,17.8
3700247,london_grid_028,2018-05-17 00:00:00,CLOUDY,5.83,1012.9346,90.0,38.43,18.74
3700248,london_grid_029,2018-05-17 00:00:00,CLOUDY,5.8,1012.5947,89.0,39.68,18.95
3700249,london_grid_030,2018-05-17 00:00:00,CLOUDY,5.79,1013.4178,89.0,40.13,18.42
3700250,london_grid_031,2018-05-17 00:00:00,CLOUDY,5.77,1014.2408,88.0,40.6,17.88
3700251,london_grid_032,2018-05-17 00:00:00,CLOUDY,5.5,1013.6981,90.0,39.1,16.78
3700252,london_grid_033,2018-05-17 00:00:00,CLOUDY,5.23,1013.1553,91.0,37.4,15.68
