id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2956313,dongsi_aq,2018-04-12 00:00:00,61.0,189.0,50.0,1.3,33.0,22.0
2956314,tiantan_aq,2018-04-12 00:00:00,28.0,163.0,46.0,0.9,40.0,13.0
2956315,guanyuan_aq,2018-04-12 00:00:00,43.0,171.0,58.0,1.1,33.0,27.0
2956316,wanshouxigong_aq,2018-04-12 00:00:00,38.0,183.0,42.0,1.0,39.0,15.0
2956317,aotizhongxin_aq,2018-04-12 00:00:00,98.0,172.0,53.0,1.2,28.0,17.0
2956318,nongzhanguan_aq,2018-04-12 00:00:00,39.0,171.0,50.0,1.3,30.0,21.0
2956319,wanliu_aq,2018-04-12 00:00:00,43.0,129.0,59.0,1.3,30.0,20.0
2956320,beibuxinqu_aq,2018-04-12 00:00:00,38.0,108.0,67.0,0.6,5.0,3.0
2956321,zhiwuyuan_aq,2018-04-12 00:00:00,,,,,,
2956322,fengtaihuayuan_aq,2018-04-12 00:00:00,49.0,180.0,50.0,1.0,33.0,15.0
2956323,yungang_aq,2018-04-12 00:00:00,29.0,116.0,54.0,0.9,29.0,17.0
2956324,gucheng_aq,2018-04-12 00:00:00,40.0,150.0,69.0,1.2,22.0,17.0
2956325,fangshan_aq,2018-04-12 00:00:00,39.0,192.0,68.0,1.0,28.0,18.0
2956326,daxing_aq,2018-04-12 00:00:00,39.0,182.0,54.0,1.2,26.0,16.0
2956327,yizhuang_aq,2018-04-12 00:00:00,26.0,150.0,32.0,0.7,54.0,13.0
2956328,tongzhou_aq,2018-04-12 00:00:00,64.0,213.0,40.0,1.1,41.0,18.0
2956329,shunyi_aq,2018-04-12 00:00:00,34.0,213.0,31.0,1.3,60.0,27.0
2956330,pingchang_aq,2018-04-12 00:00:00,11.0,81.0,43.0,0.7,26.0,11.0
2956331,mentougou_aq,2018-04-12 00:00:00,27.0,89.0,56.0,0.9,36.0,14.0
2956332,pinggu_aq,2018-04-12 00:00:00,38.0,138.0,38.0,1.5,43.0,14.0
