id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
3006456,CD1,2018-05-20 00:00:00,19.4,25.9,66.5,,,
3006457,BL0,2018-05-20 00:00:00,15.6,26.8,43.4,,,
3006458,GR4,2018-05-20 00:00:00,19.0,20.6,20.0,,,
3006459,MY7,2018-05-20 00:00:00,,33.6,,,,
3006460,HV1,2018-05-20 00:00:00,15.9,19.4,33.8,,,
3006461,GN3,2018-05-20 00:00:00,17.5,25.6,33.1,,,
3006462,GR9,2018-05-20 00:00:00,17.4,27.6,50.7,,,
3006463,LW2,2018-05-20 00:00:00,22.8,26.8,31.4,,,
3006464,GN0,2018-05-20 00:00:00,,20.8,27.6,,,
3006465,KF1,2018-05-20 00:00:00,17.1,23.4,,,,
3006466,CD9,2018-05-20 00:00:00,,,77.6,,,
3006467,CT3,2018-05-20 00:00:00,29.0,35.4,35.5,,,
3006468,CT2,2018-05-20 00:00:00,22.0,,,,,
3006469,BX9,2018-05-20 00:00:00,18.1,,,,,
3006470,BX1,2018-05-20 00:00:00,,20.8,20.4,,,
3006471,TH4,2018-05-20 00:00:00,19.5,34.3,56.9,,,
3006472,ST5,2018-05-20 00:00:00,21.0,30.0,31.8,,,
3006473,RB7,2018-05-20 00:00:00,27.0,28.4,38.4,,,
3006474,TD5,2018-05-20 00:00:00,19.0,,,,,
3006512,CD1,2018-05-20 01:00:00,23.9,32.9,56.7,,,
3006513,BL0,2018-05-20 01:00:00,19.3,29.3,54.1,,,
3006514,GR4,2018-05-20 01:00:00,16.2,19.7,22.8,,,
3006515,MY7,2018-05-20 01:00:00,,37.5,,,,
3006516,HV1,2018-05-20 01:00:00,19.1,21.3,28.3,,,
3006517,GN3,2018-05-20 01:00:00,19.3,24.1,30.9,,,
3006518,GR9,2018-05-20 01:00:00,17.6,28.6,41.0,,,
3006519,LW2,2018-05-20 01:00:00,21.6,30.0,22.4,,,
3006520,GN0,2018-05-20 01:00:00,,21.6,29.8,,,
3006521,KF1,2018-05-20 01:00:00,,,,,,
3006522,CD9,2018-05-20 01:00:00,,,85.0,,,
3006523,CT3,2018-05-20 01:00:00,18.0,32.8,29.2,,,
3006524,CT2,2018-05-20 01:00:00,27.0,,,,,
3006525,BX9,2018-05-20 01:00:00,17.0,,,,,
3006526,BX1,2018-05-20 01:00:00,,20.5,23.4,,,
3006527,TH4,2018-05-20 01:00:00,20.0,31.9,49.5,,,
3006528,ST5,2018-05-20 01:00:00,18.0,20.0,26.5,,,
3006529,RB7,2018-05-20 01:00:00,19.0,26.2,40.0,,,
3006530,TD5,2018-05-20 01:00:00,,,,,,
3006568,CD1,2018-05-20 02:00:00,19.0,29.0,47.3,,,
3006569,BL0,2018-05-20 02:00:00,,,,,,
3006570,GR4,2018-05-20 02:00:00,16.0,19.9,19.0,,,
3006571,MY7,2018-05-20 02:00:00,,32.4,,,,
3006572,HV1,2018-05-20 02:00:00,19.3,21.4,20.7,,,
3006573,GN3,2018-05-20 02:00:00,18.7,25.7,28.1,,,
3006574,GR9,2018-05-20 02:00:00,16.4,25.4,46.6,,,
3006575,LW2,2018-05-20 02:00:00,17.5,26.2,22.3,,,
3006576,GN0,2018-05-20 02:00:00,,22.4,32.3,,,
3006577,KF1,2018-05-20 02:00:00,,,,,,
3006578,CD9,2018-05-20 02:00:00,,,80.0,,,
3006579,CT3,2018-05-20 02:00:00,23.0,33.6,40.7,,,
3006580,CT2,2018-05-20 02:00:00,22.0,,,,,
3006581,BX9,2018-05-20 02:00:00,16.3,,,,,
3006582,BX1,2018-05-20 02:00:00,,20.0,18.6,,,
3006583,TH4,2018-05-20 02:00:00,19.7,33.9,44.5,,,
3006584,ST5,2018-05-20 02:00:00,12.0,21.0,20.5,,,
