id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
2171754,shunyi_meo,2018-04-05 00:00:00,Hail,1.6,1018.0,88.0,2.8,173.0
2171755,hadian_meo,2018-04-05 00:00:00,Sunny/clear,1.7,1015.7,84.0,2.9,221.0
2171756,yanqing_meo,2018-04-05 00:00:00,Light Rain,-1.4,960.8,93.0,0.2,999017.0
2171757,miyun_meo,2018-04-05 00:00:00,Cloudy,1.2,1012.6,93.0,1.1,224.0
2171758,huairou_meo,2018-04-05 00:00:00,Light Rain,0.6,1012.2,97.0,0.7,23.0
2171759,shangdianzi_meo,2018-04-05 00:00:00,Thundershower,-0.8,984.7,99.0,3.1,198.0
2171760,pinggu_meo,2018-04-05 00:00:00,Cloudy,1.2,1017.9,91.0,1.8,200.0
2171761,tongzhou_meo,2018-04-05 00:00:00,Cloudy,1.0,1019.4,91.0,1.9,203.0
2171762,chaoyang_meo,2018-04-05 00:00:00,Hail,1.9,1017.4,82.0,2.2,228.0
2171763,pingchang_meo,2018-04-05 00:00:00,Light Rain,1.1,1012.1,93.0,0.9,8.0
2171764,zhaitang_meo,2018-04-05 00:00:00,Cloudy,-0.8,966.5,95.0,1.2,26.0
2171765,mentougou_meo,2018-04-05 00:00:00,Overcast,0.9,1011.0,89.0,2.5,283.0
2171766,beijing_meo,2018-04-05 00:00:00,Cloudy,1.3,1017.7,88.0,3.9,230.0
2171767,shijingshan_meo,2018-04-05 00:00:00,Hail,1.4,1013.6,84.0,1.6,187.0
2171768,fengtai_meo,2018-04-05 00:00:00,Sunny/clear,1.8,1014.8,87.0,1.7,216.0
2171769,daxing_meo,2018-04-05 00:00:00,Cloudy,1.2,1016.9,88.0,3.8,217.0
2171770,fangshan_meo,2018-04-05 00:00:00,Hail,1.2,1015.7,83.0,2.7,215.0
2171771,xiayunling_meo,2018-04-05 00:00:00,Cloudy,-0.6,970.8,94.0,0.7,224.0
2173287,shunyi_meo,2018-04-05 01:00:00,Sunny/clear,1.8,1017.3,86.0,1.2,215.0
2173288,hadian_meo,2018-04-05 01:00:00,Sunny/clear,1.7,1014.9,84.0,2.5,200.0
2173289,yanqing_meo,2018-04-05 01:00:00,Cloudy,-0.9,960.6,91.0,0.7,256.0
2173290,miyun_meo,2018-04-05 01:00:00,Cloudy,1.3,1012.1,91.0,1.0,240.0
2173291,huairou_meo,2018-04-05 01:00:00,Cloudy,0.7,1011.4,96.0,0.7,186.0
2173292,shangdianzi_meo,2018-04-05 01:00:00,Overcast,-0.7,984.2,99.0,3.3,221.0
2173293,pinggu_meo,2018-04-05 01:00:00,Cloudy,1.4,1017.4,88.0,1.2,188.0
2173294,tongzhou_meo,2018-04-05 01:00:00,Hail,1.3,1018.9,88.0,1.6,202.0
2173295,chaoyang_meo,2018-04-05 01:00:00,Hail,2.1,1016.7,82.0,2.0,195.0
2173296,pingchang_meo,2018-04-05 01:00:00,Cloudy,1.1,1011.5,93.0,1.4,353.0
2173297,zhaitang_meo,2018-04-05 01:00:00,Cloudy,-0.4,966.3,94.0,1.2,49.0
2173298,mentougou_meo,2018-04-05 01:00:00,Hail,1.0,1010.3,89.0,2.8,269.0
2173299,beijing_meo,2018-04-05 01:00:00,Hail,1.5,1017.1,86.0,3.0,228.0
2173300,shijingshan_meo,2018-04-05 01:00:00,Hail,1.5,1012.8,84.0,2.1,185.0
2173301,fengtai_meo,2018-04-05 01:00:00,Sunny/clear,2.0,1014.0,84.0,2.3,247.0
2173302,daxing_meo,2018-04-05 01:00:00,Hail,1.5,1016.2,87.0,2.3,197.0
2173303,fangshan_meo,2018-04-05 01:00:00,Sunny/clear,1.6,1014.9,79.0,2.9,247.0
2173304,xiayunling_meo,2018-04-05 01:00:00,Sunny/clear,0.0,969.9,91.0,0.6,140.0
2174820,shunyi_meo,2018-04-05 02:00:00,Sunny/clear,2.2,1017.6,82.0,1.8,245.0
2174821,hadian_meo,2018-04-05 02:00:00,Sunny/clear,2.0,1015.4,84.0,1.6,226.0
2174822,yanqing_meo,2018-04-05 02:00:00,Cloudy,-0.3,960.4,87.0,0.9,273.0
2174823,miyun_meo,2018-04-05 02:00:00,Cloudy,1.5,1012.0,90.0,1.4,217.0
2174824,huairou_meo,2018-04-05 02:00:00,Cloudy,0.9,1011.4,96.0,0.8,136.0
2174825,shangdianzi_meo,2018-04-05 02:00:00,Cloudy,-0.7,984.1,99.0,3.7,218.0
2174826,pinggu_meo,2018-04-05 02:00:00,Hail,1.7,1017.5,85.0,2.2,214.0
2174827,tongzhou_meo,2018-04-05 02:00:00,Hail,1.8,1019.0,85.0,2.5,199.0
