id,station_id,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
3590724,shunyi_meo,2018-05-14 00:00:00,Hail,22.3,998.5,68.0,0.9,166.0
3590725,hadian_meo,2018-05-14 00:00:00,Hail,22.6,996.4,64.0,1.3,29.0
3590726,yanqing_meo,2018-05-14 00:00:00,Hail,19.8,946.8,78.0,0.8,59.0
3590727,miyun_meo,2018-05-14 00:00:00,Hail,22.8,993.5,70.0,0.2,999017.0
3590728,huairou_meo,2018-05-14 00:00:00,Hail,22.4,993.0,74.0,0.9,265.0
3590729,shangdianzi_meo,2018-05-14 00:00:00,Hail,21.5,968.3,72.0,0.2,999017.0
3590730,pinggu_meo,2018-05-14 00:00:00,Hail,23.7,998.0,64.0,1.6,66.0
3590731,tongzhou_meo,2018-05-14 00:00:00,Hail,21.6,999.2,76.0,1.3,93.0
3590732,chaoyang_meo,2018-05-14 00:00:00,Hail,22.0,997.8,70.0,2.1,102.0
3590733,pingchang_meo,2018-05-14 00:00:00,Hail,21.3,993.2,73.0,0.5,2.0
3590734,zhaitang_meo,2018-05-14 00:00:00,Hail,19.5,952.2,69.0,1.3,65.0
3590735,mentougou_meo,2018-05-14 00:00:00,Hail,21.7,992.0,67.0,2.5,332.0
3590736,beijing_meo,2018-05-14 00:00:00,Hail,22.3,997.8,68.0,1.5,83.0
3590737,shijingshan_meo,2018-05-14 00:00:00,Hail,22.4,994.4,63.0,2.3,23.0
3590738,fengtai_meo,2018-05-14 00:00:00,Hail,23.3,995.4,62.0,1.7,46.0
3590739,daxing_meo,2018-05-14 00:00:00,Hail,22.3,997.2,69.0,1.8,66.0
3590740,fangshan_meo,2018-05-14 00:00:00,Hail,22.5,996.0,66.0,1.6,6.0
3590741,xiayunling_meo,2018-05-14 00:00:00,Hail,19.3,955.4,79.0,0.8,139.0
3592257,shunyi_meo,2018-05-14 01:00:00,Hail,23.7,998.4,66.0,2.2,177.0
3592258,hadian_meo,2018-05-14 01:00:00,Hail,24.0,996.2,60.0,1.6,35.0
3592259,yanqing_meo,2018-05-14 01:00:00,Hail,21.9,946.7,70.0,1.5,48.0
3592260,miyun_meo,2018-05-14 01:00:00,Hail,24.0,993.4,65.0,0.5,309.0
3592261,huairou_meo,2018-05-14 01:00:00,Hail,23.3,993.1,67.0,2.3,280.0
3592262,shangdianzi_meo,2018-05-14 01:00:00,Hail,23.2,968.3,69.0,2.6,200.0
3592263,pinggu_meo,2018-05-14 01:00:00,Hail,25.1,997.9,63.0,1.6,106.0
3592264,tongzhou_meo,2018-05-14 01:00:00,Hail,23.3,999.2,70.0,1.1,1.0
3592265,chaoyang_meo,2018-05-14 01:00:00,Hail,23.7,997.7,65.0,1.9,27.0
3592266,pingchang_meo,2018-05-14 01:00:00,Hail,23.4,993.1,63.0,0.9,219.0
3592267,zhaitang_meo,2018-05-14 01:00:00,Hail,21.9,951.9,65.0,1.6,37.0
3592268,mentougou_meo,2018-05-14 01:00:00,Hail,23.6,991.9,60.0,1.2,30.0
3592269,beijing_meo,2018-05-14 01:00:00,Hail,23.8,997.8,63.0,2.0,59.0
3592270,shijingshan_meo,2018-05-14 01:00:00,Hail,23.8,994.2,61.0,2.2,50.0
3592271,fengtai_meo,2018-05-14 01:00:00,Hail,24.9,995.2,59.0,2.0,59.0
3592272,daxing_meo,2018-05-14 01:00:00,Hail,24.1,997.1,65.0,1.1,49.0
3592273,fangshan_meo,2018-05-14 01:00:00,Hail,24.6,995.9,59.0,1.9,352.0
3592274,xiayunling_meo,2018-05-14 01:00:00,Sunny/clear,23.2,955.2,67.0,0.9,93.0
3593790,shunyi_meo,2018-05-14 02:00:00,Hail,25.1,998.1,62.0,0.8,20.0
3593791,hadian_meo,2018-05-14 02:00:00,Hail,25.6,996.0,56.0,0.9,19.0
3593792,yanqing_meo,2018-05-14 02:00:00,Hail,23.4,946.5,67.0,1.0,25.0
3593793,miyun_meo,2018-05-14 02:00:00,Hail,25.5,993.3,64.0,1.5,320.0
3593794,huairou_meo,2018-05-14 02:00:00,Hail,25.2,992.8,61.0,1.1,281.0
3593795,shangdianzi_meo,2018-05-14 02:00:00,Hail,24.9,968.3,66.0,3.3,216.0
3593796,pinggu_meo,2018-05-14 02:00:00,Hail,26.2,997.6,61.0,1.6,131.0
3593797,tongzhou_meo,2018-05-14 02:00:00,Hail,25.4,999.1,66.0,0.7,360.0
3593798,chaoyang_meo,2018-05-14 02:00:00,Hail,25.3,997.5,61.0,2.6,76.0
3593799,pingchang_meo,2018-05-14 02:00:00,Hail,25.3,992.7,59.0,1.3,330.0
