id,station_id,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
4007019,shunyi_meo,2018-05-26 00:00:00,Hail,22.9,1003.4,79.0,1.4,182.0
4007020,hadian_meo,2018-05-26 00:00:00,Hail,23.3,1001.2,72.0,0.9,344.0
4007021,yanqing_meo,2018-05-26 00:00:00,Hail,20.5,951.8,72.0,0.7,9.0
4007022,miyun_meo,2018-05-26 00:00:00,Hail,22.9,998.4,79.0,1.1,286.0
4007023,huairou_meo,2018-05-26 00:00:00,Hail,21.8,998.0,81.0,1.2,204.0
4007024,shangdianzi_meo,2018-05-26 00:00:00,Hail,22.0,973.0,83.0,4.2,249.0
4007025,pinggu_meo,2018-05-26 00:00:00,Hail,23.9,1003.1,75.0,2.5,220.0
4007026,tongzhou_meo,2018-05-26 00:00:00,Hail,23.1,1004.3,81.0,1.3,136.0
4007027,chaoyang_meo,2018-05-26 00:00:00,Hail,24.0,1002.7,74.0,0.8,186.0
4007028,pingchang_meo,2018-05-26 00:00:00,Hail,23.1,998.0,67.0,0.7,224.0
4007029,zhaitang_meo,2018-05-26 00:00:00,Sunny/clear,19.2,957.3,74.0,0.7,37.0
4007030,mentougou_meo,2018-05-26 00:00:00,Hail,22.7,996.9,75.0,0.9,89.0
4007031,beijing_meo,2018-05-26 00:00:00,Hail,23.2,1002.9,78.0,2.8,218.0
4007032,shijingshan_meo,2018-05-26 00:00:00,Hail,23.4,999.2,71.0,1.3,130.0
4007033,fengtai_meo,2018-05-26 00:00:00,Hail,23.7,1000.2,78.0,0.2,999017.0
4007034,daxing_meo,2018-05-26 00:00:00,Hail,23.1,1002.4,80.0,2.0,243.0
4007035,fangshan_meo,2018-05-26 00:00:00,Hail,22.8,1001.2,82.0,0.7,30.0
4007036,xiayunling_meo,2018-05-26 00:00:00,Sunny/clear,20.0,960.6,79.0,0.3,38.0
4008552,shunyi_meo,2018-05-26 01:00:00,Hail,24.3,1003.5,74.0,1.0,268.0
4008553,hadian_meo,2018-05-26 01:00:00,Hail,24.4,1001.5,71.0,1.4,244.0
4008554,yanqing_meo,2018-05-26 01:00:00,Hail,22.6,951.9,63.0,0.6,6.0
4008555,miyun_meo,2018-05-26 01:00:00,Hail,23.9,998.3,78.0,1.2,212.0
4008556,huairou_meo,2018-05-26 01:00:00,Hail,23.1,997.9,77.0,0.9,280.0
4008557,shangdianzi_meo,2018-05-26 01:00:00,Hail,22.8,973.2,80.0,3.6,262.0
4008558,pinggu_meo,2018-05-26 01:00:00,Hail,25.0,1003.2,73.0,1.1,329.0
4008559,tongzhou_meo,2018-05-26 01:00:00,Hail,24.6,1004.5,75.0,2.1,186.0
4008560,chaoyang_meo,2018-05-26 01:00:00,Hail,25.2,1002.9,70.0,0.9,169.0
4008561,pingchang_meo,2018-05-26 01:00:00,Hail,24.6,997.9,61.0,1.2,329.0
4008562,zhaitang_meo,2018-05-26 01:00:00,Sunny/clear,22.7,957.2,63.0,1.4,73.0
4008563,mentougou_meo,2018-05-26 01:00:00,Hail,24.3,997.1,69.0,1.9,155.0
4008564,beijing_meo,2018-05-26 01:00:00,Hail,24.6,1003.1,74.0,2.0,233.0
4008565,shijingshan_meo,2018-05-26 01:00:00,Hail,24.5,999.3,68.0,1.8,175.0
4008566,fengtai_meo,2018-05-26 01:00:00,Hail,25.0,1000.4,74.0,1.1,233.0
4008567,daxing_meo,2018-05-26 01:00:00,Hail,25.0,1002.4,73.0,2.3,202.0
4008568,fangshan_meo,2018-05-26 01:00:00,Hail,24.8,1001.2,75.0,0.8,244.0
4008569,xiayunling_meo,2018-05-26 01:00:00,Sunny/clear,23.9,960.2,67.0,0.4,347.0
4010085,shunyi_meo,2018-05-26 02:00:00,Hail,25.6,1003.2,68.0,1.7,183.0
4010086,hadian_meo,2018-05-26 02:00:00,Hail,25.9,1001.2,65.0,0.7,265.0
4010087,yanqing_meo,2018-05-26 02:00:00,Hail,23.7,951.9,59.0,0.1,999017.0
4010088,miyun_meo,2018-05-26 02:00:00,Hail,25.4,998.3,75.0,1.8,226.0
4010089,huairou_meo,2018-05-26 02:00:00,Hail,25.4,997.7,70.0,1.4,175.0
4010090,shangdianzi_meo,2018-05-26 02:00:00,Hail,23.8,973.2,76.0,2.6,240.0
4010091,pinggu_meo,2018-05-26 02:00:00,Hail,25.8,1003.2,70.0,1.6,209.0
4010092,pinggu_meo,2018-05-26 02:00:00,Hail,25.8,1003.2,70.0,1.6,209.0
4010093,tongzhou_meo,2018-05-26 02:00:00,Hail,26.4,1004.2,69.0,2.4,201.0
4010094,chaoyang_meo,2018-05-26 02:00:00,Hail,26.5,1002.6,65.0,0.9,212.0
4010095,pingchang_meo,2018-05-26 02:00:00,Hail,25.6,997.9,62.0,1.4,206.0
4010096,zhaitang_meo,2018-05-26 02:00:00,Sunny/clear,24.5,957.0,55.0,1.1,55.0
4010097,mentougou_meo,2018-05-26 02:00:00,Hail,26.1,997.0,63.0,1.1,161.0
4010098,beijing_meo,2018-05-26 02:00:00,Hail,26.5,1002.9,68.0,2.6,230.0
4010099,shijingshan_meo,2018-05-26 02:00:00,Hail,26.1,999.3,64.0,1.0,34.0
4010100,fengtai_meo,2018-05-26 02:00:00,Hail,27.1,1000.3,66.0,0.5,141.0
4010101,daxing_meo,2018-05-26 02:00:00,Hail,27.1,1002.1,64.0,2.7,225.0
4010102,fangshan_meo,2018-05-26 02:00:00,Hail,26.7,1001.1,67.0,1.6,206.0
4010103,xiayunling_meo,2018-05-26 02:00:00,Sunny/clear,25.6,960.2,60.0,1.0,334.0
4011619,shunyi_meo,2018-05-26 03:00:00,Hail,26.8,1003.4,62.0,2.2,299.0
4011620,hadian_meo,2018-05-26 03:00:00,Hail,26.8,1001.3,63.0,1.1,262.0
4011621,yanqing_meo,2018-05-26 03:00:00,Hail,24.8,952.1,54.0,1.4,331.0
4011622,miyun_meo,2018-05-26 03:00:00,Hail,26.0,998.5,73.0,2.9,270.0
4011623,huairou_meo,2018-05-26 03:00:00,Hail,25.8,998.1,70.0,1.4,195.0
4011624,shangdianzi_meo,2018-05-26 03:00:00,Hail,24.4,973.2,74.0,4.7,237.0
4011625,pinggu_meo,2018-05-26 03:00:00,Hail,26.1,1003.1,70.0,1.5,226.0
4011626,tongzhou_meo,2018-05-26 03:00:00,Hail,27.4,1004.2,65.0,2.6,172.0
4011627,chaoyang_meo,2018-05-26 03:00:00,Hail,27.2,1002.7,62.0,1.8,247.0
4011628,pingchang_meo,2018-05-26 03:00:00,Hail,26.2,998.0,62.0,1.7,220.0
4011629,zhaitang_meo,2018-05-26 03:00:00,Sunny/clear,26.1,957.3,48.0,1.2,48.0
4011630,mentougou_meo,2018-05-26 03:00:00,Hail,26.7,997.1,60.0,2.5,173.0
