id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
2426878,beijing_grid_000,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,19.0,978.1783,32.0,54.98,16.18
2426879,beijing_grid_001,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,19.0,964.6551,30.0,60.42,13.54
2426880,beijing_grid_002,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,7.0,951.1319,28.0,68.4,11.07
2426881,beijing_grid_003,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,7.0,935.6727,27.0,77.44,9.37
2426882,beijing_grid_004,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,7.0,918.2775,26.0,86.11,8.36
2426883,beijing_grid_005,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,7.0,900.8823,25.0,96.82,7.58
2426884,beijing_grid_006,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,7.0,882.5015,26.0,95.52,6.52
2426885,beijing_grid_007,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,7.0,864.1207,26.0,93.71,5.47
2426886,beijing_grid_008,2018-04-12 00:00:00,CLOUDY,14.5,856.7031,27.0,92.34,5.48
2426887,beijing_grid_009,2018-04-12 00:00:00,CLOUDY,13.3,860.2487,28.0,92.08,6.56
2426888,beijing_grid_010,2018-04-12 00:00:00,CLOUDY,10.0,863.7943,29.0,91.9,7.64
2426889,beijing_grid_011,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,10.0,874.8407,29.0,91.32,7.87
2426890,beijing_grid_012,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,10.0,885.8871,29.0,90.77,8.1
2426891,beijing_grid_013,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,10.0,896.8247,29.0,90.11,7.85
2426892,beijing_grid_014,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,7.0,907.6535,28.0,89.2,7.14
2426893,beijing_grid_015,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,7.0,918.4823,27.0,88.08,6.42
2426894,beijing_grid_016,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,7.0,918.2135,26.0,86.46,6.51
2426895,beijing_grid_017,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,7.0,917.9447,26.0,84.89,6.61
2426896,beijing_grid_018,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,8.0,909.1447,26.0,84.49,6.81
2426897,beijing_grid_019,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,8.0,891.8135,29.0,85.17,7.09
2426898,beijing_grid_020,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,8.0,874.4823,31.0,85.81,7.37
2426899,beijing_grid_021,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,19.0,987.2919,33.0,50.16,17.17
2426900,beijing_grid_022,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,17.0,977.0301,31.0,54.82,14.59
2426901,beijing_grid_023,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,17.0,966.7684,29.0,61.42,12.15
2426902,beijing_grid_024,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,14.0,952.8938,28.0,69.55,10.27
2426903,beijing_grid_025,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,12.6,935.4065,26.0,78.81,8.96
2426904,beijing_grid_026,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,13.3,917.9191,25.0,90.79,7.96
2426905,beijing_grid_027,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,13.3,904.0311,25.0,91.15,6.99
2426906,beijing_grid_028,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,20.3,890.1431,25.0,91.64,6.02
2426907,beijing_grid_029,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,14.5,878.9751,26.0,92.26,5.84
2426908,beijing_grid_030,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,16.0,870.5271,27.0,92.78,6.46
2426909,beijing_grid_031,2018-04-12 00:00:00,CLOUDY,9.0,862.0791,28.0,93.22,7.07
2426910,beijing_grid_032,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,10.0,878.1508,28.0,93.83,7.63
2426911,beijing_grid_033,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,10.0,894.2225,27.0,94.35,8.19
2426912,beijing_grid_034,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,9.0,906.915,27.0,93.36,8.22
2426913,beijing_grid_035,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,10.0,916.2282,26.0,90.67,7.73
2426914,beijing_grid_036,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,7.0,925.5415,25.0,87.62,7.26
2426915,beijing_grid_037,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,7.0,917.7156,26.0,84.07,7.07
2426916,beijing_grid_038,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,7.0,909.8897,26.0,80.36,6.92
2426917,beijing_grid_039,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,7.0,897.7873,27.0,79.42,6.81
2426918,beijing_grid_040,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,2.0,881.4084,30.0,81.41,6.71
2426919,beijing_grid_041,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,2.0,865.0295,32.0,83.46,6.63
2426920,beijing_grid_042,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,17.0,996.4055,34.0,45.88,18.26
2426921,beijing_grid_043,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,17.0,989.4052,32.0,50.01,15.76
2426922,beijing_grid_044,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,17.0,982.4049,30.0,55.65,13.38
2426923,beijing_grid_045,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,14.0,970.1149,28.0,63.02,11.33
2426924,beijing_grid_046,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,14.0,952.5354,27.0,72.52,9.69
2426925,beijing_grid_047,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,14.0,934.9559,25.0,85.35,8.42
2426926,beijing_grid_048,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,14.0,925.5607,25.0,87.35,7.49
2426927,beijing_grid_049,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,14.0,916.1655,24.0,89.92,6.57
2426928,beijing_grid_050,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,13.3,901.2471,24.0,92.18,6.2
2426929,beijing_grid_051,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,14.9,880.8055,26.0,93.51,6.35
2426930,beijing_grid_052,2018-04-12 00:00:00,CLOUDY,10.0,860.3639,27.0,94.77,6.51
2426931,beijing_grid_053,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,9.0,881.4609,26.0,96.49,7.41
2426932,beijing_grid_054,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,10.0,902.5578,25.0,97.84,8.32
2426933,beijing_grid_055,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,10.0,917.0052,24.0,96.33,8.61
2426934,beijing_grid_056,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,10.0,924.803,24.0,91.93,8.33
2426935,beijing_grid_057,2018-04-12 00:00:00,CLEAR_DAY,10.0,932.6007,23.0,87.26,8.09
2426936,beijing_grid_058,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,7.0,917.2177,25.0,82.04,7.65
2426937,beijing_grid_059,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,7.0,901.8346,26.0,76.23,7.27
2426938,beijing_grid_060,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,2.0,886.4298,28.0,74.39,6.86
2426939,beijing_grid_061,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,2.0,871.0033,31.0,77.23,6.37
2426940,beijing_grid_062,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,2.0,855.5767,33.0,80.54,5.9
2426941,beijing_grid_063,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,17.0,1003.5543,35.0,43.11,19.29
2426942,beijing_grid_064,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,17.0,999.0551,33.0,46.59,17.14
2426943,beijing_grid_065,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,17.0,994.5559,31.0,51.05,15.06
2426944,beijing_grid_066,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,14.0,983.6432,29.0,56.88,12.99
2426945,beijing_grid_067,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,14.0,966.3172,28.0,64.88,11.0
2426946,beijing_grid_068,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,14.0,948.9911,26.0,76.08,9.3
2426947,beijing_grid_069,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,14.0,940.0542,25.0,79.81,8.22
2426948,beijing_grid_070,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,14.0,931.1172,24.0,84.65,7.19
2426949,beijing_grid_071,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,13.3,914.3447,24.0,89.13,6.64
2426950,beijing_grid_072,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,13.9,889.7367,25.0,92.24,6.54
2426951,beijing_grid_073,2018-04-12 00:00:00,CLOUDY,10.0,865.1287,27.0,95.45,6.46
2426952,beijing_grid_074,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,10.0,887.9473,25.0,98.29,7.57
2426953,beijing_grid_075,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,9.0,910.7658,24.0,100.4,8.69
2426954,beijing_grid_076,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,10.0,923.9434,23.0,98.77,9.09
2426955,beijing_grid_077,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,10.0,927.4801,23.0,93.51,8.8
2426956,beijing_grid_078,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,10.0,931.0167,23.0,87.94,8.59
2426957,beijing_grid_079,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,10.0,912.883,24.0,81.34,7.86
2426958,beijing_grid_080,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,7.0,894.7492,26.0,73.5,7.25
2426959,beijing_grid_081,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,2.0,878.4887,28.0,69.99,6.61
2426960,beijing_grid_082,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,2.0,864.1015,31.0,72.09,5.82
2426961,beijing_grid_083,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,2.0,849.7143,34.0,74.84,5.03
2426962,beijing_grid_084,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,17.0,1008.7383,35.0,41.58,20.19
