id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
2134962,shunyi_meo,2018-04-04 00:00:00,Sunny/clear,5.2,1026.9,67.0,2.4,29.0
2134963,hadian_meo,2018-04-04 00:00:00,Sunny/clear,5.7,1024.6,76.0,2.1,32.0
2134964,yanqing_meo,2018-04-04 00:00:00,Sunny/clear,2.4,969.9,86.0,2.3,57.0
2134965,miyun_meo,2018-04-04 00:00:00,Hail,3.4,1021.8,79.0,1.3,20.0
2134966,huairou_meo,2018-04-04 00:00:00,Sunny/clear,4.2,1021.2,78.0,1.8,94.0
2134967,shangdianzi_meo,2018-04-04 00:00:00,Hail,0.7,994.5,87.0,2.8,59.0
2134968,pinggu_meo,2018-04-04 00:00:00,Sunny/clear,3.4,1026.5,88.0,0.0,999017.0
2134969,tongzhou_meo,2018-04-04 00:00:00,Cloudy,4.8,1027.9,71.0,2.7,38.0
2134970,chaoyang_meo,2018-04-04 00:00:00,Sunny/clear,4.9,1026.2,78.0,1.0,32.0
2134971,pingchang_meo,2018-04-04 00:00:00,Sunny/clear,5.3,1020.9,81.0,1.3,98.0
2134972,zhaitang_meo,2018-04-04 00:00:00,Sunny/clear,2.8,975.2,83.0,0.8,6.0
2134973,mentougou_meo,2018-04-04 00:00:00,Sunny/clear,5.2,1019.9,80.0,2.1,86.0
2134974,beijing_meo,2018-04-04 00:00:00,Sunny/clear,5.4,1026.5,75.0,1.6,38.0
2134975,shijingshan_meo,2018-04-04 00:00:00,Hail,5.6,1022.5,77.0,2.2,42.0
2134976,fengtai_meo,2018-04-04 00:00:00,Sunny/clear,6.4,1023.5,74.0,2.0,77.0
2134977,daxing_meo,2018-04-04 00:00:00,Sunny/clear,4.2,1025.7,89.0,1.1,122.0
2134978,fangshan_meo,2018-04-04 00:00:00,Sunny/clear,3.6,1024.5,80.0,0.8,246.0
2134979,xiayunling_meo,2018-04-04 00:00:00,Sunny/clear,4.3,979.5,58.0,0.9,1.0
2136495,shunyi_meo,2018-04-04 01:00:00,Sunny/clear,6.5,1027.1,56.0,1.8,88.0
2136496,hadian_meo,2018-04-04 01:00:00,Sunny/clear,6.2,1024.8,71.0,1.0,42.0
2136497,yanqing_meo,2018-04-04 01:00:00,Sunny/clear,3.3,970.2,74.0,1.8,34.0
2136498,miyun_meo,2018-04-04 01:00:00,Sunny/clear,5.6,1021.8,53.0,2.5,18.0
2136499,huairou_meo,2018-04-04 01:00:00,Sunny/clear,6.0,1020.9,59.0,4.1,91.0
2136500,shangdianzi_meo,2018-04-04 01:00:00,Sunny/clear,2.9,994.3,63.0,3.6,21.0
2136501,pinggu_meo,2018-04-04 01:00:00,Sunny/clear,5.5,1026.5,60.0,1.5,247.0
2136502,tongzhou_meo,2018-04-04 01:00:00,Sunny/clear,5.8,1028.3,43.0,4.4,75.0
2136503,chaoyang_meo,2018-04-04 01:00:00,Sunny/clear,5.6,1026.5,72.0,1.2,148.0
2136504,pingchang_meo,2018-04-04 01:00:00,Sunny/clear,6.0,1021.1,74.0,1.9,173.0
2136505,zhaitang_meo,2018-04-04 01:00:00,Sunny/clear,4.1,975.5,57.0,0.8,317.0
2136506,mentougou_meo,2018-04-04 01:00:00,Sunny/clear,5.8,1020.2,77.0,1.3,94.0
2136507,beijing_meo,2018-04-04 01:00:00,Sunny/clear,6.4,1026.6,47.0,3.0,132.0
2136508,shijingshan_meo,2018-04-04 01:00:00,Sunny/clear,6.1,1022.7,70.0,1.6,42.0
2136509,fengtai_meo,2018-04-04 01:00:00,Sunny/clear,6.6,1023.8,76.0,1.1,193.0
2136510,daxing_meo,2018-04-04 01:00:00,Sunny/clear,6.4,1025.8,42.0,4.5,87.0
2136511,fangshan_meo,2018-04-04 01:00:00,Sunny/clear,5.4,1024.8,72.0,1.4,233.0
2136512,xiayunling_meo,2018-04-04 01:00:00,Sunny/clear,6.1,979.7,17.0,1.4,196.0
2138028,shunyi_meo,2018-04-04 02:00:00,Sunny/clear,7.6,1026.4,47.0,0.8,350.0
2138029,hadian_meo,2018-04-04 02:00:00,Sunny/clear,7.5,1024.1,64.0,1.3,318.0
2138030,yanqing_meo,2018-04-04 02:00:00,Sunny/clear,3.3,969.6,57.0,3.1,160.0
2138031,miyun_meo,2018-04-04 02:00:00,Sunny/clear,6.1,1021.1,51.0,2.0,102.0
2138032,huairou_meo,2018-04-04 02:00:00,Sunny/clear,6.8,1020.6,37.0,3.0,106.0
2138033,shangdianzi_meo,2018-04-04 02:00:00,Sunny/clear,4.1,993.8,54.0,2.4,56.0
2138034,pinggu_meo,2018-04-04 02:00:00,Sunny/clear,6.6,1026.1,39.0,2.0,292.0
2138035,tongzhou_meo,2018-04-04 02:00:00,Sunny/clear,7.3,1027.6,34.0,4.1,71.0
2138036,chaoyang_meo,2018-04-04 02:00:00,Sunny/clear,7.5,1025.8,47.0,2.6,131.0
2138037,pingchang_meo,2018-04-04 02:00:00,Sunny/clear,7.0,1020.6,54.0,2.0,126.0
2138038,zhaitang_meo,2018-04-04 02:00:00,Sunny/clear,6.0,974.8,31.0,0.9,80.0
2138039,mentougou_meo,2018-04-04 02:00:00,Sunny/clear,6.6,1019.7,49.0,2.7,82.0
2138040,beijing_meo,2018-04-04 02:00:00,Sunny/clear,7.7,1026.1,33.0,4.6,76.0
2138041,shijingshan_meo,2018-04-04 02:00:00,Sunny/clear,7.1,1022.2,56.0,1.6,235.0
2138042,fengtai_meo,2018-04-04 02:00:00,Sunny/clear,8.1,1023.5,37.0,2.8,158.0
2138043,daxing_meo,2018-04-04 02:00:00,Sunny/clear,8.4,1025.5,42.0,4.6,95.0
2138044,fangshan_meo,2018-04-04 02:00:00,Sunny/clear,7.4,1024.3,33.0,2.3,122.0
2138045,xiayunling_meo,2018-04-04 02:00:00,Sunny/clear,6.7,979.3,21.0,3.7,149.0
2139561,shunyi_meo,2018-04-04 03:00:00,Sunny/clear,7.7,1025.8,45.0,1.7,255.0
2139562,hadian_meo,2018-04-04 03:00:00,Sunny/clear,8.5,1023.3,29.0,0.8,136.0
2139563,yanqing_meo,2018-04-04 03:00:00,Sunny/clear,3.5,968.8,52.0,3.0,163.0
2139564,miyun_meo,2018-04-04 03:00:00,Sunny/clear,6.8,1020.4,32.0,1.7,40.0
2139565,huairou_meo,2018-04-04 03:00:00,Sunny/clear,7.5,1019.9,33.0,3.0,122.0
2139566,shangdianzi_meo,2018-04-04 03:00:00,Sunny/clear,4.2,992.8,49.0,2.1,61.0
2139567,pinggu_meo,2018-04-04 03:00:00,Sunny/clear,8.1,1025.2,39.0,1.6,286.0
2139568,tongzhou_meo,2018-04-04 03:00:00,Sunny/clear,8.3,1026.8,25.0,4.6,129.0
2139569,chaoyang_meo,2018-04-04 03:00:00,Sunny/clear,7.7,1025.0,33.0,2.3,131.0
2139570,pingchang_meo,2018-04-04 03:00:00,Sunny/clear,7.1,1019.8,43.0,2.4,135.0
2139571,zhaitang_meo,2018-04-04 03:00:00,Sunny/clear,6.8,973.5,31.0,4.2,127.0
2139572,mentougou_meo,2018-04-04 03:00:00,Sunny/clear,7.1,1019.1,32.0,3.4,97.0
