id,station_id,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
2862198,shunyi_meo,2018-04-24 00:00:00,Sunny/clear,15.2,1019.1,46.0,1.4,334.0
2862199,hadian_meo,2018-04-24 00:00:00,Sunny/clear,15.6,1016.9,56.0,0.7,39.0
2862200,yanqing_meo,2018-04-24 00:00:00,Sunny/clear,9.9,966.4,70.0,1.6,241.0
2862201,miyun_meo,2018-04-24 00:00:00,Sunny/clear,14.5,1013.8,50.0,1.8,104.0
2862202,huairou_meo,2018-04-24 00:00:00,Sunny/clear,12.8,1013.3,60.0,1.1,172.0
2862203,shangdianzi_meo,2018-04-24 00:00:00,Sunny/clear,12.4,987.8,45.0,5.0,59.0
2862204,pinggu_meo,2018-04-24 00:00:00,Sunny/clear,10.7,1018.3,70.0,0.9,83.0
2862205,tongzhou_meo,2018-04-24 00:00:00,Sunny/clear,15.0,1019.9,51.0,3.0,321.0
2862206,chaoyang_meo,2018-04-24 00:00:00,Sunny/clear,15.2,1018.6,53.0,1.5,62.0
2862207,pingchang_meo,2018-04-24 00:00:00,Sunny/clear,17.8,1013.6,36.0,2.3,20.0
2862208,zhaitang_meo,2018-04-24 00:00:00,Sunny/clear,12.2,971.8,65.0,1.1,96.0
2862209,mentougou_meo,2018-04-24 00:00:00,Sunny/clear,16.9,1012.3,42.0,2.4,13.0
2862210,beijing_meo,2018-04-24 00:00:00,Sunny/clear,16.1,1018.6,52.0,1.3,40.0
2862211,shijingshan_meo,2018-04-24 00:00:00,Sunny/clear,17.1,1014.9,48.0,1.0,115.0
2862212,fengtai_meo,2018-04-24 00:00:00,Sunny/clear,17.7,1015.9,47.0,1.0,66.0
2862213,daxing_meo,2018-04-24 00:00:00,Sunny/clear,16.3,1017.8,48.0,2.1,355.0
2862214,fangshan_meo,2018-04-24 00:00:00,Sunny/clear,15.5,1016.7,51.0,0.7,259.0
2862215,xiayunling_meo,2018-04-24 00:00:00,Sunny/clear,11.9,974.9,68.0,1.0,90.0
2863731,shunyi_meo,2018-04-24 01:00:00,Sunny/clear,17.6,1019.2,35.0,1.6,351.0
2863732,hadian_meo,2018-04-24 01:00:00,Sunny/clear,18.7,1016.9,38.0,2.3,11.0
2863733,yanqing_meo,2018-04-24 01:00:00,Sunny/clear,12.6,966.3,56.0,1.8,250.0
2863734,miyun_meo,2018-04-24 01:00:00,Sunny/clear,16.5,1013.9,38.0,2.9,50.0
2863735,huairou_meo,2018-04-24 01:00:00,Sunny/clear,16.5,1013.3,44.0,1.6,150.0
2863736,shangdianzi_meo,2018-04-24 01:00:00,Sunny/clear,15.7,987.7,35.0,4.7,70.0
2863737,pinggu_meo,2018-04-24 01:00:00,Sunny/clear,14.7,1018.2,54.0,0.7,68.0
2863738,tongzhou_meo,2018-04-24 01:00:00,Sunny/clear,17.0,1019.9,42.0,3.3,314.0
2863739,chaoyang_meo,2018-04-24 01:00:00,Sunny/clear,17.6,1018.5,43.0,1.2,357.0
2863740,pingchang_meo,2018-04-24 01:00:00,Sunny/clear,19.1,1013.5,32.0,2.0,314.0
2863741,zhaitang_meo,2018-04-24 01:00:00,Sunny/clear,13.4,971.7,54.0,1.1,36.0
2863742,mentougou_meo,2018-04-24 01:00:00,Sunny/clear,18.4,1012.3,31.0,2.7,347.0
2863743,beijing_meo,2018-04-24 01:00:00,Sunny/clear,18.4,1018.6,33.0,2.6,12.0
2863744,shijingshan_meo,2018-04-24 01:00:00,Sunny/clear,19.1,1014.8,34.0,0.9,148.0
2863745,fengtai_meo,2018-04-24 01:00:00,Sunny/clear,18.7,1015.9,37.0,2.0,28.0
2863746,daxing_meo,2018-04-24 01:00:00,Sunny/clear,19.0,1017.7,34.0,2.1,333.0
2863747,fangshan_meo,2018-04-24 01:00:00,Sunny/clear,19.1,1016.6,30.0,2.8,51.0
2863748,xiayunling_meo,2018-04-24 01:00:00,Sunny/clear,16.0,974.5,48.0,0.8,341.0
2865264,shunyi_meo,2018-04-24 02:00:00,Sunny/clear,19.5,1018.9,31.0,1.3,327.0
2865265,hadian_meo,2018-04-24 02:00:00,Sunny/clear,20.2,1016.6,26.0,2.4,335.0
2865266,yanqing_meo,2018-04-24 02:00:00,Sunny/clear,14.8,965.9,44.0,2.5,263.0
2865267,miyun_meo,2018-04-24 02:00:00,Sunny/clear,19.5,1013.4,30.0,1.7,24.0
2865268,huairou_meo,2018-04-24 02:00:00,Sunny/clear,19.1,1013.2,36.0,1.9,127.0
2865269,shangdianzi_meo,2018-04-24 02:00:00,Sunny/clear,18.6,987.4,25.0,2.9,30.0
2865270,pinggu_meo,2018-04-24 02:00:00,Sunny/clear,18.9,1017.7,36.0,1.0,303.0
2865271,tongzhou_meo,2018-04-24 02:00:00,Sunny/clear,17.7,1019.8,40.0,2.5,316.0
2865272,chaoyang_meo,2018-04-24 02:00:00,Sunny/clear,18.7,1018.2,38.0,0.8,20.0
2865273,pingchang_meo,2018-04-24 02:00:00,Sunny/clear,20.4,1013.3,24.0,2.3,16.0
2865274,zhaitang_meo,2018-04-24 02:00:00,Sunny/clear,15.9,971.4,42.0,0.8,333.0
2865275,mentougou_meo,2018-04-24 02:00:00,Sunny/clear,20.3,1012.2,27.0,2.7,349.0
2865276,beijing_meo,2018-04-24 02:00:00,Sunny/clear,19.7,1018.3,28.0,2.7,307.0
2865277,shijingshan_meo,2018-04-24 02:00:00,Sunny/clear,19.6,1014.7,26.0,2.6,351.0
2865278,fengtai_meo,2018-04-24 02:00:00,Sunny/clear,20.5,1015.7,28.0,3.7,1.0
2865279,daxing_meo,2018-04-24 02:00:00,Sunny/clear,20.6,1017.6,29.0,1.5,337.0
2865280,fangshan_meo,2018-04-24 02:00:00,Sunny/clear,20.0,1016.5,22.0,4.0,26.0
2865281,xiayunling_meo,2018-04-24 02:00:00,Sunny/clear,18.4,974.5,24.0,1.9,316.0
2866797,shunyi_meo,2018-04-24 03:00:00,Sunny/clear,20.5,1018.2,30.0,1.0,68.0
2866798,hadian_meo,2018-04-24 03:00:00,Sunny/clear,21.7,1016.2,21.0,1.3,341.0
2866799,yanqing_meo,2018-04-24 03:00:00,Sunny/clear,16.3,965.4,33.0,3.4,245.0
2866800,miyun_meo,2018-04-24 03:00:00,Sunny/clear,21.6,1012.8,27.0,3.4,38.0
2866801,huairou_meo,2018-04-24 03:00:00,Sunny/clear,21.4,1012.4,30.0,1.6,209.0
2866802,shangdianzi_meo,2018-04-24 03:00:00,Sunny/clear,20.5,986.5,19.0,3.9,62.0
2866803,pinggu_meo,2018-04-24 03:00:00,Sunny/clear,21.3,1017.3,26.0,1.4,283.0
2866804,tongzhou_meo,2018-04-24 03:00:00,Sunny/clear,19.0,1019.4,35.0,2.9,311.0
2866805,chaoyang_meo,2018-04-24 03:00:00,Sunny/clear,20.5,1017.8,27.0,1.8,11.0
2866806,pingchang_meo,2018-04-24 03:00:00,Sunny/clear,21.3,1012.6,22.0,2.1,277.0
2866807,zhaitang_meo,2018-04-24 03:00:00,Sunny/clear,17.9,970.7,32.0,1.6,146.0
2866808,mentougou_meo,2018-04-24 03:00:00,Sunny/clear,21.1,1011.8,24.0,3.4,349.0
2866809,beijing_meo,2018-04-24 03:00:00,Sunny/clear,20.5,1018.0,24.0,2.2,50.0
2866810,shijingshan_meo,2018-04-24 03:00:00,Sunny/clear,21.0,1014.2,20.0,2.7,72.0
2866811,fengtai_meo,2018-04-24 03:00:00,Sunny/clear,21.8,1015.3,21.0,1.6,64.0
2866812,daxing_meo,2018-04-24 03:00:00,Sunny/clear,21.1,1017.3,25.0,2.0,41.0
2866813,fangshan_meo,2018-04-24 03:00:00,Sunny/clear,21.8,1016.2,13.0,4.1,34.0
2866814,xiayunling_meo,2018-04-24 03:00:00,Sunny/clear,19.6,973.9,23.0,3.4,335.0
2874386,shunyi_meo,2018-04-24 08:00:00,Sunny/clear,23.7,1013.5,19.0,1.5,311.0
2874387,hadian_meo,2018-04-24 08:00:00,Sunny/clear,25.3,1011.3,17.0,0.5,52.0
2874388,yanqing_meo,2018-04-24 08:00:00,Sunny/clear,19.4,960.7,24.0,2.8,247.0
2874389,miyun_meo,2018-04-24 08:00:00,Sunny/clear,23.8,1007.8,19.0,1.5,281.0
2874390,huairou_meo,2018-04-24 08:00:00,Sunny/clear,23.8,1007.6,22.0,2.6,216.0
2874391,shangdianzi_meo,2018-04-24 08:00:00,Sunny/clear,23.7,981.7,15.0,1.7,295.0
2874392,pinggu_meo,2018-04-24 08:00:00,Sunny/clear,22.7,1012.6,22.0,3.2,208.0
2874393,tongzhou_meo,2018-04-24 08:00:00,Sunny/clear,23.5,1014.6,18.0,1.7,91.0
2874394,chaoyang_meo,2018-04-24 08:00:00,Sunny/clear,23.7,1012.9,18.0,0.6,193.0
2874395,pingchang_meo,2018-04-24 08:00:00,Sunny/clear,24.1,1007.7,18.0,1.4,213.0
2874396,zhaitang_meo,2018-04-24 08:00:00,Sunny/clear,20.9,966.0,19.0,2.5,52.0
2874397,mentougou_meo,2018-04-24 08:00:00,Sunny/clear,23.3,1007.1,18.0,1.9,117.0
2874398,beijing_meo,2018-04-24 08:00:00,Sunny/clear,23.5,1013.3,15.0,1.2,232.0
2874399,shijingshan_meo,2018-04-24 08:00:00,Sunny/clear,24.0,1009.4,16.0,2.2,204.0
2874400,fengtai_meo,2018-04-24 08:00:00,Sunny/clear,24.5,1010.6,16.0,1.6,181.0
2874401,daxing_meo,2018-04-24 08:00:00,Sunny/clear,23.5,1012.7,18.0,1.7,37.0
2874402,fangshan_meo,2018-04-24 08:00:00,Sunny/clear,23.8,1011.5,8.0,1.0,205.0
2874403,xiayunling_meo,2018-04-24 08:00:00,Sunny/clear,20.5,969.8,21.0,3.6,196.0
2877433,shunyi_meo,2018-04-24 10:00:00,Sunny/clear,22.6,1012.8,21.0,2.0,247.0
2877434,hadian_meo,2018-04-24 10:00:00,Sunny/clear,22.9,1010.9,21.0,2.1,224.0
2877435,yanqing_meo,2018-04-24 10:00:00,Sunny/clear,18.9,960.2,25.0,2.1,228.0
2877436,miyun_meo,2018-04-24 10:00:00,Sunny/clear,22.2,1007.4,25.0,1.8,243.0
2877437,huairou_meo,2018-04-24 10:00:00,Sunny/clear,22.1,1007.0,27.0,2.5,248.0
2877438,shangdianzi_meo,2018-04-24 10:00:00,Sunny/clear,20.8,981.4,23.0,3.8,224.0
2877439,pinggu_meo,2018-04-24 10:00:00,Sunny/clear,22.4,1012.3,21.0,2.2,229.0
2877440,tongzhou_meo,2018-04-24 10:00:00,Sunny/clear,22.3,1014.0,21.0,2.4,199.0
2877441,chaoyang_meo,2018-04-24 10:00:00,Sunny/clear,23.3,1012.3,19.0,2.0,201.0
2877442,pingchang_meo,2018-04-24 10:00:00,Sunny/clear,22.7,1007.4,20.0,2.3,179.0
2877443,zhaitang_meo,2018-04-24 10:00:00,Sunny/clear,20.3,965.4,17.0,1.1,105.0
2877444,mentougou_meo,2018-04-24 10:00:00,Sunny/clear,22.4,1006.8,21.0,3.2,228.0
2877445,beijing_meo,2018-04-24 10:00:00,Sunny/clear,22.7,1012.8,19.0,2.3,226.0
2877446,shijingshan_meo,2018-04-24 10:00:00,Sunny/clear,22.5,1009.0,18.0,2.4,215.0
2877447,fengtai_meo,2018-04-24 10:00:00,Sunny/clear,23.1,1010.2,20.0,1.8,246.0
2877448,daxing_meo,2018-04-24 10:00:00,Sunny/clear,22.1,1012.2,21.0,2.0,212.0
2877449,fangshan_meo,2018-04-24 10:00:00,Sunny/clear,21.6,1011.1,15.0,3.4,214.0
2877450,xiayunling_meo,2018-04-24 10:00:00,Sunny/clear,18.1,969.6,28.0,1.4,227.0
2878966,shunyi_meo,2018-04-24 11:00:00,Sunny/clear,20.1,1012.8,31.0,0.6,207.0
2878967,hadian_meo,2018-04-24 11:00:00,Sunny/clear,21.0,1011.0,25.0,2.9,228.0
2878968,yanqing_meo,2018-04-24 11:00:00,Sunny/clear,17.5,960.1,28.0,1.1,187.0
2878969,miyun_meo,2018-04-24 11:00:00,Sunny/clear,20.2,1007.6,31.0,1.1,221.0
2878970,huairou_meo,2018-04-24 11:00:00,Sunny/clear,20.3,1007.1,30.0,1.4,306.0
