id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
3153302,beijing_grid_000,2018-05-02 00:00:00,PARTLY_CLOUDY_DAY,16.0,980.3829,44.0,289.91,6.95
3153303,beijing_grid_001,2018-05-02 00:00:00,PARTLY_CLOUDY_DAY,16.0,966.7317,43.0,294.65,6.36
3153304,beijing_grid_002,2018-05-02 00:00:00,PARTLY_CLOUDY_DAY,10.0,953.0805,41.0,300.3,5.83
3153305,beijing_grid_003,2018-05-02 00:00:00,PARTLY_CLOUDY_DAY,10.0,937.4965,40.0,310.25,6.06
3153306,beijing_grid_004,2018-05-02 00:00:00,PARTLY_CLOUDY_DAY,10.0,919.9797,40.0,320.74,7.19
3153307,beijing_grid_005,2018-05-02 00:00:00,PARTLY_CLOUDY_DAY,10.0,902.4629,40.0,328.2,8.5
3153308,beijing_grid_006,2018-05-02 00:00:00,PARTLY_CLOUDY_DAY,10.0,883.8709,42.0,328.95,9.58
3153309,beijing_grid_007,2018-05-02 00:00:00,PARTLY_CLOUDY_DAY,10.0,865.2789,45.0,329.54,10.65
3153310,beijing_grid_008,2018-05-02 00:00:00,PARTLY_CLOUDY_DAY,11.1,857.9349,44.0,329.16,11.12
3153311,beijing_grid_009,2018-05-02 00:00:00,PARTLY_CLOUDY_DAY,11.1,861.8389,40.0,327.86,10.99
3153312,beijing_grid_010,2018-05-02 00:00:00,PARTLY_CLOUDY_DAY,13.0,865.7429,36.0,326.53,10.86
3153313,beijing_grid_011,2018-05-02 00:00:00,PARTLY_CLOUDY_DAY,13.0,876.9109,34.0,329.89,9.36
3153314,beijing_grid_012,2018-05-02 00:00:00,PARTLY_CLOUDY_DAY,13.0,888.0789,32.0,334.52,7.9
3153315,beijing_grid_013,2018-05-02 00:00:00,PARTLY_CLOUDY_DAY,13.0,899.1029,31.0,332.88,7.17
3153316,beijing_grid_014,2018-05-02 00:00:00,PARTLY_CLOUDY_DAY,11.0,909.9829,30.0,323.64,7.26
