id,station_id,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
3154816,shunyi_meo,2018-05-02 00:00:00,Sunny/clear,17.3,1015.4,45.0,1.4,21.0
3154817,hadian_meo,2018-05-02 00:00:00,Sunny/clear,17.5,1013.3,35.0,1.0,2.0
3154818,yanqing_meo,2018-05-02 00:00:00,Sunny/clear,12.8,962.5,36.0,1.3,252.0
3154819,miyun_meo,2018-05-02 00:00:00,Sunny/clear,16.5,1010.2,51.0,2.2,77.0
3154820,huairou_meo,2018-05-02 00:00:00,Sunny/clear,16.6,1009.6,55.0,1.8,152.0
3154821,shangdianzi_meo,2018-05-02 00:00:00,Sunny/clear,14.6,984.2,46.0,2.4,60.0
3154822,pinggu_meo,2018-05-02 00:00:00,Sunny/clear,16.4,1014.4,47.0,2.1,326.0
3154823,tongzhou_meo,2018-05-02 00:00:00,Sunny/clear,16.6,1016.1,55.0,3.2,309.0
3154824,chaoyang_meo,2018-05-02 00:00:00,Sunny/clear,17.5,1014.8,34.0,1.6,326.0
3154825,pingchang_meo,2018-05-02 00:00:00,Sunny/clear,18.5,1010.0,24.0,2.0,357.0
3154826,zhaitang_meo,2018-05-02 00:00:00,Sunny/clear,13.5,968.1,54.0,1.3,159.0
3154827,mentougou_meo,2018-05-02 00:00:00,Sunny/clear,18.3,1008.8,33.0,2.3,316.0
3154828,beijing_meo,2018-05-02 00:00:00,Sunny/clear,18.4,1014.8,27.0,2.8,334.0
3154829,shijingshan_meo,2018-05-02 00:00:00,Sunny/clear,19.2,1011.2,20.0,3.6,4.0
3154830,fengtai_meo,2018-05-02 00:00:00,Sunny/clear,19.0,1012.3,27.0,2.0,320.0
3154831,daxing_meo,2018-05-02 00:00:00,Sunny/clear,18.5,1014.0,31.0,1.9,311.0
3154832,fangshan_meo,2018-05-02 00:00:00,Sunny/clear,17.8,1013.0,26.0,3.7,11.0
3154833,xiayunling_meo,2018-05-02 00:00:00,Sunny/clear,12.4,971.3,72.0,1.3,143.0
3156349,shunyi_meo,2018-05-02 01:00:00,Sunny/clear,18.7,1015.1,37.0,1.5,309.0
3156350,hadian_meo,2018-05-02 01:00:00,Sunny/clear,20.2,1013.1,22.0,1.7,15.0
3156351,yanqing_meo,2018-05-02 01:00:00,Sunny/clear,15.3,962.3,29.0,1.4,268.0
3156352,miyun_meo,2018-05-02 01:00:00,Sunny/clear,19.0,1010.1,32.0,1.8,39.0
3156353,huairou_meo,2018-05-02 01:00:00,Sunny/clear,19.5,1009.5,23.0,4.2,67.0
3156354,shangdianzi_meo,2018-05-02 01:00:00,Sunny/clear,17.5,983.8,23.0,5.7,72.0
3156355,pinggu_meo,2018-05-02 01:00:00,Sunny/clear,19.3,1014.2,24.0,3.1,351.0
3156356,tongzhou_meo,2018-05-02 01:00:00,Sunny/clear,18.3,1016.0,41.0,3.7,328.0
3156357,chaoyang_meo,2018-05-02 01:00:00,Sunny/clear,20.1,1014.5,22.0,1.8,59.0
3156358,pingchang_meo,2018-05-02 01:00:00,Sunny/clear,20.5,1009.6,16.0,2.8,319.0
3156359,zhaitang_meo,2018-05-02 01:00:00,Sunny/clear,16.9,967.7,28.0,1.7,192.0
3156360,mentougou_meo,2018-05-02 01:00:00,Sunny/clear,20.1,1008.7,21.0,3.2,331.0
3156361,beijing_meo,2018-05-02 01:00:00,Sunny/clear,20.0,1014.7,21.0,2.6,343.0
3156362,shijingshan_meo,2018-05-02 01:00:00,Sunny/clear,19.9,1011.1,18.0,4.0,343.0
3156363,fengtai_meo,2018-05-02 01:00:00,Sunny/clear,21.1,1012.1,19.0,3.5,71.0
3156364,daxing_meo,2018-05-02 01:00:00,Sunny/clear,20.1,1014.0,23.0,2.6,332.0
3156365,fangshan_meo,2018-05-02 01:00:00,Sunny/clear,20.2,1012.9,17.0,3.5,21.0
