id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
3003734,dongsi_aq,2018-05-18 00:00:00,22.0,53.0,50.0,0.5,23.0,7.0
3003735,tiantan_aq,2018-05-18 00:00:00,17.0,49.0,58.0,0.6,14.0,3.0
3003736,guanyuan_aq,2018-05-18 00:00:00,19.0,38.0,45.0,0.6,22.0,6.0
3003737,wanshouxigong_aq,2018-05-18 00:00:00,16.0,59.0,43.0,0.7,18.0,4.0
3003738,aotizhongxin_aq,2018-05-18 00:00:00,19.0,44.0,44.0,0.4,20.0,6.0
3003739,nongzhanguan_aq,2018-05-18 00:00:00,20.0,41.0,53.0,0.6,15.0,6.0
3003740,wanliu_aq,2018-05-18 00:00:00,10.0,32.0,40.0,0.5,29.0,5.0
3003741,beibuxinqu_aq,2018-05-18 00:00:00,,,,,,
3003742,zhiwuyuan_aq,2018-05-18 00:00:00,,,,,,
3003743,fengtaihuayuan_aq,2018-05-18 00:00:00,21.0,51.0,43.0,0.6,28.0,3.0
3003744,yungang_aq,2018-05-18 00:00:00,9.0,32.0,31.0,0.4,25.0,2.0
3003745,gucheng_aq,2018-05-18 00:00:00,23.0,38.0,45.0,0.1,23.0,2.0
3003746,fangshan_aq,2018-05-18 00:00:00,18.0,44.0,49.0,0.5,28.0,2.0
3003747,daxing_aq,2018-05-18 00:00:00,19.0,40.0,52.0,0.7,18.0,2.0
3003748,yizhuang_aq,2018-05-18 00:00:00,24.0,52.0,58.0,0.6,5.0,2.0
3003749,tongzhou_aq,2018-05-18 00:00:00,29.0,75.0,48.0,0.5,10.0,2.0
3003750,shunyi_aq,2018-05-18 00:00:00,20.0,47.0,16.0,0.7,49.0,15.0
3003751,pingchang_aq,2018-05-18 00:00:00,10.0,33.0,28.0,0.4,35.0,2.0
3003752,mentougou_aq,2018-05-18 00:00:00,21.0,30.0,29.0,0.5,39.0,2.0
3003753,pinggu_aq,2018-05-18 00:00:00,17.0,35.0,22.0,0.5,46.0,2.0
3003754,huairou_aq,2018-05-18 00:00:00,17.0,42.0,16.0,0.5,44.0,2.0
3003755,miyun_aq,2018-05-18 00:00:00,16.0,37.0,13.0,0.5,57.0,15.0
3003756,yanqin_aq,2018-05-18 00:00:00,18.0,36.0,23.0,0.4,35.0,2.0
3003757,dingling_aq,2018-05-18 00:00:00,10.0,27.0,23.0,0.3,33.0,2.0
